name,type,thumbs_up,thumbs_down,score,ac_percent,imple_diff,concept_diff,author,cluster,year,time_limit,source_limit,mem_limit,user_ac,total_sub,total_ac,total_wa,ct_error,rt_error,total_tle
Sadde and His City,classical,2,0,1.07,20.92,26,17,NISHANT RAJ,Cube (Intel G860),2014,1,50000,1536,34,196,41,120,3,11,21
Salary Management,classical,7,0,0.48,20.45,21,27,Faiyaz,Cube (Intel G860),2013,1,50000,1536,125,1032,211,527,60,135,96
Sales,classical,0,0,1.54,24.14,0,0,SourSpinach,Cube (Intel G860),2013,1,50000,1536,11,58,14,6,6,21,11
Saruman of Many Colours,classical,1,0,0.2,38.45,17,17,Varun Jalan,Cube (Intel G860),2012,2,50000,1536,362,1537,591,829,50,45,20
Satay Skewer,classical,2,0,0.73,26.08,34,17,Andy,Cube (Intel G860),2014,1,50000,1536,68,395,103,195,2,15,80
Save Area 11,classical,6,0,0.78,30.48,4,13,imranziad,Cube (Intel G860),2015,0.5,50000,1536,62,315,96,129,8,50,32
Save CodeVillage,classical,1,0,0.84,38.76,0,0,Surya Kiran,Cube (Intel G860),2014,1,50000,1536,54,209,81,78,10,19,18
Save money for YTU,classical,1,0,0.53,50.19,9,9,Saransh Bansal,Cube (Intel G860),2012,0.1,50000,1536,111,267,134,95,16,3,19
Save the cows!,classical,2,0,1.07,13.93,1,9,CSI,Cube (Intel G860),2013,10,50000,1536,34,280,39,217,11,11,2
Save the Scofield !!,classical,16,1,0.29,32.74,16,19,Ujjawal Dixit,Cube (Intel G860),2015,2.841,50000,1536,238,1133,371,299,63,85,313
Save the Students,classical,0,0,0.38,29.04,0,0,Varun Jalan,Cube (Intel G860),2011,0.134,50000,1536,171,1281,372,406,70,177,256
Save Thy Toys,classical,35,1,0.04,28.82,11,14,dce coders,Cube (Intel G860),2012,0.31,50000,1536,1809,8044,2318,3498,524,505,1170
Saving BOB,classical,0,0,0.89,38.1,17,17,dce coders,Cube (Intel G860),2012,0.252,50000,1536,49,168,64,61,6,6,31
Saving BOB - 2,classical,0,0,1.82,44.83,17,1,dce coders,Cube (Intel G860),2012,0.2,50000,1536,3,29,13,5,1,2,8
Saving Planet Bomber (Easy),classical,3,0,1.18,48.54,1,24,રચિત (Rachit),Cube (Intel G860),2015,6,50000,1536,27,171,83,84,1,3,0
Scanner,classical,0,0,0.86,11.7,0,0,Adrian Kuegel,Cube (Intel G860),2005,6.813,50000,1536,52,658,77,289,63,43,186
Scavenger Hunt,classical,4,1,0.07,54.12,6,6,Daniel Gómez Didier,Cube (Intel G860),2008,1.356,50000,1536,1165,2559,1385,576,179,278,128
Schedules,classical,0,0,1.27,13.6,0,0,Hector Navarro,Cube (Intel G860),2013,1,50000,1536,22,228,31,144,21,7,25
Science,classical,0,0,1.7,20,0,0,Mark Gordon,Cube (Intel G860),2013,3,50000,1536,6,35,7,15,0,7,6
Scuba diver,classical,41,1,0.03,27.82,17,19,Michał Czuczman,Cube (Intel G860),2004,5,50000,1536,2390,12579,3500,4873,715,1718,1752
Search Bit Sum,classical,5,0,0.47,33.64,24,24,Rishav Goyal,Cube (Intel G860),2014,1.223,50000,1536,128,758,255,81,112,31,278
Search in the dictionary!,classical,13,0,0.1,23.95,15,11,david_8k,Cube (Intel G860),2012,0.148,50000,1536,738,4576,1096,1871,212,536,856
Search in XML,classical,0,0,1.6,1.94,0,0,Thanh-Vy Hua,Cube (Intel G860),2007,0.1,50000,1536,9,1234,24,305,63,296,546
Search Insert Delete,classical,2,0,0.87,8.87,34,6,Jimmy Tirtawangsa,Cube (Intel G860),2012,0.113,50000,1536,51,1195,106,354,135,147,450
Search of Concatenated Strings,classical,0,0,1.27,22.4,0,0,~!(*(@*!@^&,Cube (Intel G860),2009,0.1,50000,1536,22,125,28,7,6,7,77
Searching God,classical,0,0,0.68,26.16,0,0,Paulo Costa,Cube (Intel G860),2012,0.271,50000,1536,77,452,119,128,27,55,122
Seating Arrangement,classical,4,0,0.53,55.93,4,15,Gowri Sundaram,Cube (Intel G860),2012,0.113,50000,1536,110,270,151,65,12,23,19
Secret Code,classical,4,0,0.37,24.49,17,26,adrian,Cube (Intel G860),2004,5,50000,1536,178,972,238,308,141,188,97
Secret Key,classical,2,0,1.25,47.17,17,9,Umesh Malhotra,Cube (Intel G860),2016,1,50000,1536,23,53,25,27,0,0,1
Security,classical,0,0,1.29,47.92,0,0,abdelkarim,Cube (Intel G860),2013,0.535,5000,1536,21,48,23,11,3,1,9
Security System,classical,0,0,1.27,51.79,0,0,Paulo Costa,Cube (Intel G860),2012,0.119,50000,1536,22,56,29,23,4,0,0
Security Zone,classical,0,0,1.1,27.35,0,0,Adrian Kuegel,Cube (Intel G860),2011,1.802,50000,1536,32,351,96,175,14,38,26
Segfault,classical,3,0,1.48,16.33,0,0,PetarV,Cube (Intel G860),2015,0.3,50000,1536,13,98,16,66,1,1,14
Segment Flip,classical,0,0,0.71,9.11,50,34,jack(chakradarraju),Cube (Intel G860),2011,0.1,50000,1536,71,1065,97,612,63,61,227
Segment Tree,classical,0,0,0.89,8.66,0,0,Lox,Cube (Intel G860),2010,0.118,50000,1536,49,843,73,472,62,85,151
Segmentation,classical,6,0,1.14,44.44,23,28,Stjepan Pozgaj,Cube (Intel G860),2016,2,10000,1536,29,112,51,52,3,2,4
Segments,classical,0,0,0.54,14.91,0,0,Minilek,Cube (Intel G860),2008,1.524,50000,1536,108,1348,201,891,56,100,99
Seinfeld,classical,60,9,0.02,41.82,8,10,Mohammad Kotb,Cube (Intel G860),2009,3.236,50000,1536,5247,14928,6243,5654,929,1257,837
Selecting Teams,classical,0,0,0.5,41.21,0,0,Varun Jalan,Cube (Intel G860),2010,0.121,50000,1536,119,364,150,103,13,39,59
Self Descriptive Number,classical,0,0,1.05,62.13,0,0,Tjandra Satria Gunawan,Cube (Intel G860),2013,25,50000,1536,35,169,105,53,3,6,2
Self Numbers,classical,5,0,0.12,39.29,14,8,abdelkarim,Cube (Intel G860),2013,0.4,900,1536,617,2209,868,686,104,161,389
SelfDescribingSequenceProblem,classical,0,0,0.14,51.89,17,1,Nikunj Jain,Cube (Intel G860),2012,0.628,50000,1536,548,1351,701,315,63,172,98
Selfish Cities,classical,2,0,0.13,44.18,34,38,Tomasz Niedzwiecki,Cube (Intel G860),2005,1.371,50000,1536,552,2164,956,414,162,168,461
Sell Pigs,classical,0,0,0.62,56.04,0,0,~!(*(@*!@^&,Cube (Intel G860),2009,0.19,50000,1536,89,207,116,52,14,14,11
Seller Bob,classical,0,0,0.78,22.64,0,0,Phan Công Minh,Cube (Intel G860),2010,0.154,50000,1536,62,402,91,171,25,55,60
Selling Art,classical,0,0,1.7,24.24,0,0,kojak_,Cube (Intel G860),2013,1,50000,1536,6,33,8,23,0,2,0
Selling Land,classical,0,0,0.91,39.46,0,0,Diego Satoba,Cube (Intel G860),2011,4.289,50000,1536,47,147,58,48,7,23,11
Sensor Network,classical,0,0,1.33,32.47,0,0,David García Soriano,Cube (Intel G860),2011,16.76,50000,1536,19,77,25,18,1,9,24
Separate Points,classical,2,0,0.63,25.75,17,17,John Mario,Cube (Intel G860),2011,0.181,50000,1536,87,431,111,179,35,51,55
Sequence,classical,0,0,0.36,30.65,0,0,Minilek,Cube (Intel G860),2008,4.924,50000,1536,184,1005,308,364,111,63,159
Sequence,classical,2,1,0.11,30.3,17,34,Race with time,Cube (Intel G860),2010,0.181,50000,1536,687,3211,973,1435,195,165,426
Sequence,classical,1,0,0.95,28.37,34,34,aekdycoin,Cube (Intel G860),2010,0.5,50000,1536,43,282,80,111,13,32,46
Sequence,classical,0,0,1.43,22.22,0,0,Gabriel Menacho,Cube (Intel G860),2014,2,50000,1536,15,81,18,58,3,0,2
Sequence Function,classical,0,0,1.54,22.37,0,0,刘启鹏,Cube (Intel G860),2010,0.1,50000,1536,11,76,17,47,7,2,3
Sequence Partitioning II,classical,1,0,0.89,26.59,17,34,Bin Jin,Cube (Intel G860),2007,0.109,50000,1536,49,267,71,96,29,23,48
Sequoiadendron,classical,1,0,0.79,43.92,17,17,gustav,Cube (Intel G860),2009,0.108,50000,1536,60,255,112,57,23,7,56
Serial Numbers,classical,0,0,1.18,25.45,0,0,Nikola P Borisov,Cube (Intel G860),2008,1.111,50000,1536,27,110,28,61,9,10,2
Serve The Street,classical,1,0,0.48,24.87,34,1,jack(chakradarraju),Cube (Intel G860),2012,0.103,50000,1536,126,784,195,394,67,72,55
Servers,classical,0,0,0.54,20.68,0,0,adrian,Cube (Intel G860),2004,1.335,50000,1536,107,2273,470,653,184,486,480
Servers,classical,1,0,0.41,28.37,17,17,Marek Adamczyk,Cube (Intel G860),2013,1,50000,1536,152,786,223,259,130,112,62
Set Cover,classical,1,0,1.23,12.73,1,17,Minilek,Cube (Intel G860),2007,1.5,50000,1536,24,267,34,87,111,18,17
SETI,classical,0,0,0.62,72.26,0,0,Ahmed Aly,Cube (Intel G860),2009,0.309,50000,1536,88,155,112,18,6,9,10
Setnja,classical,0,0,0.31,20.61,0,0,Race with time,Cube (Intel G860),2008,0.221,50000,1536,213,1616,333,468,122,117,572
Sevenk Love Oimaster,classical,0,0,0.53,16.57,0,0,Tom Chen,Cube (Intel G860),2010,0.1,50000,1536,110,1038,172,330,57,126,353
ShaatChara,classical,3,1,1.23,53.97,17,23,Muntasir,Cube (Intel G860),2017,1,50000,1536,24,63,34,24,0,0,5
SHAHBAG,classical,3,4,0.06,40.38,1,1,Shafaet,Cube (Intel G860),2013,0.134,50000,1536,1233,4014,1622,1539,184,178,490
Shake Shake Shaky,classical,14,0,0.06,27.07,11,14,Mahesh Chandra Sharma,Cube (Intel G860),2011,0.622,50000,1536,1225,6243,1690,1936,294,1514,802
SHAKTIMAN AND KILWISH,classical,20,2,0.04,64.38,3,10,aqfaridi,Cube (Intel G860),2014,1,50000,1536,1992,3515,2263,606,233,92,311
Shamans,classical,0,0,0.48,20.55,0,0,Neal Zane,Cube (Intel G860),2004,0.571,50000,1536,125,1270,261,520,81,71,337
SHAPE GAME,classical,1,0,0.18,41.93,1,1,Swapnil R.Mehta,Cube (Intel G860),2012,0.1,3000,1536,414,1345,564,521,137,57,65
Share the Cakes,classical,0,0,1.82,6.67,0,0,Fudan University Problem Setters,Cube (Intel G860),2011,2,50000,1536,3,60,4,34,5,3,14
Shared cathetus (easy),classical,3,0,0.7,46.58,17,23,Francky,Cube (Intel G860),2013,1.899,50000,1536,74,599,279,106,30,56,127
She was in Love with BST,classical,4,1,0.53,41.53,13,17,psych_cod3r,Cube (Intel G860),2015,0.159,1000,1536,110,301,125,105,6,7,58
Sheep,classical,11,0,0.1,48.56,8,11,Erik Lončarek,Cube (Intel G860),2012,0.473,50000,1536,724,1909,927,598,102,189,91
Shell game,classical,0,0,0.15,19.02,0,0,Xellos,Cube (Intel G860),2011,0.187,50000,1536,480,2950,561,2028,178,64,110
SHIFT Operator on Matrix,classical,0,0,0.38,42.09,0,0,~!(*(@*!@^&,Cube (Intel G860),2009,0.131,50000,1536,170,537,226,86,27,32,166
Shifting Lights,classical,0,0,0.32,30.31,0,0,Paranoid Android,Cube (Intel G860),2010,0.3,50000,1536,211,1026,311,466,66,44,139
Shmoogle Wave,classical,0,0,1.4,32.89,0,0,Spooky,Cube (Intel G860),2010,0.14,50000,1536,16,76,25,16,8,3,24
Shoot and kill,classical,5,1,0.71,26.33,17,21,BISHAL GAUTAM,Cube (Intel G860),2016,0.5,50000,1536,72,452,119,196,17,47,73
Shooting the balloons!,classical,1,0,0.45,34.92,0,0,Kashyap Krishnakumar,Cube (Intel G860),2012,0.55,50000,1536,136,590,206,207,24,82,71
SHOPPERS,classical,0,0,0.44,36.94,0,0,P != NP,Cube (Intel G860),2010,0.15,50000,1536,140,582,215,91,23,72,179
Shopping,classical,27,1,0.04,42.83,12,9,Michał Czuczman,Cube (Intel G860),2004,3,50000,1536,2161,6154,2636,1635,439,697,747
Shopping II,classical,0,0,0.53,39.12,0,0,Fudan University Problem Setters,Cube (Intel G860),2009,1,50000,1536,109,432,169,69,16,39,139
Shopping Rush,classical,0,0,0.77,65.26,0,0,Varun Jalan,Cube (Intel G860),2010,0.916,50000,1536,63,190,124,39,6,10,11
Short Select,classical,0,0,1.16,37.61,0,0,dce coders,Cube (Intel G860),2012,1.574,50000,1536,28,109,41,39,7,20,2
Shortcut,classical,0,0,0.35,28.63,0,0,adrian,Cube (Intel G860),2004,1.302,50000,1536,186,779,223,274,75,116,91
Shortcut,classical,0,0,1,23.5,0,0,Walrus,Cube (Intel G860),2011,0.1,50000,1536,39,182,42,85,2,14,39
Shortest Circuit Evaluation,classical,0,0,1.29,70,0,0,Spooky,Cube (Intel G860),2011,0.609,50000,1536,21,30,21,7,1,1,0
Shortest Path on a Cylinder,classical,0,0,1.67,22.29,0,0,Fudan University Problem Setters,Cube (Intel G860),2011,20,50000,1536,7,166,37,104,6,7,12
Shortest Paths,classical,0,0,1.74,7.37,0,0,Kata,Cube (Intel G860),2014,1,50000,1536,5,95,7,27,11,13,37
Shortest Regular Bracket  ,classical,0,0,0.7,36.78,0,0,~!(*(@*!@^&,Cube (Intel G860),2009,0.185,50000,1536,74,242,89,106,5,9,33
Shoumiks Weakness,classical,0,0,1.78,23.08,0,0,sahedsohel ,Cube (Intel G860),2016,1,50000,1536,4,39,9,17,3,0,10
Show Me The Fax,classical,0,0,0.58,40.75,0,0,Diego Satoba,Cube (Intel G860),2011,2.275,50000,1536,97,319,130,99,14,70,6
Showstopper,classical,1,0,0.82,27.47,17,34,~!(*(@*!@^&,Cube (Intel G860),2009,0.108,50000,1536,57,273,75,95,17,54,32
Shrinking Polygons,classical,0,0,0.31,18.47,0,0,Diego Satoba,Cube (Intel G860),2008,0.133,50000,1536,213,1618,298,423,110,236,550
Shuffle Music,classical,0,0,1.7,25,0,0,Chen Xiaohong,Cube (Intel G860),2010,0.234,50000,1536,6,32,8,2,0,7,15
Shuffles,classical,2,0,1.18,51.56,1,17,Joshua Kirstein,Cube (Intel G860),2015,1,50000,1536,27,64,33,22,2,4,3
Shuffling,classical,0,0,1.48,20,0,0,Varun Jalan,Cube (Intel G860),2010,0.913,50000,1536,13,100,20,46,5,15,13
Shuffling cards,classical,0,0,1.54,26.09,0,0,sieunhan,Cube (Intel G860),2011,0.904,50000,1536,11,69,18,16,6,22,7
Sicrano,classical,1,0,0.17,24.38,1,1,Paulo Costa,Cube (Intel G860),2012,0.479,50000,1536,442,2002,488,1250,96,140,16
Sightseeing,classical,0,0,0.51,17.72,0,0,Adrian Kuegel,Cube (Intel G860),2011,3.295,50000,1536,116,1140,202,730,78,77,48
Silly Sort,classical,9,0,0.16,54.67,14,29,Fudan University Problem Setters,Cube (Intel G860),2008,0.5,50000,1536,444,1092,597,252,140,27,76
Simple Arithmetics,classical,8,5,0.04,12.26,31,8,adrian,Cube (Intel G860),2004,5,50000,1536,1952,20791,2550,10950,3045,2628,1579
Simple Arithmetics II,classical,39,8,0.01,41.12,10,5,Fudan University Problem Setters,Cube (Intel G860),2009,2,50000,1536,5916,17324,7123,4825,1685,2891,792
Simple Numbers with Fractions Conversion,classical,0,0,1.11,16.41,0,0,Piotr Piotrowski,Cube (Intel G860),2004,2.5,50000,1536,31,457,75,167,49,89,77
Simple Path,classical,0,0,1.86,100,0,0,Sourav Sen Tonmoy,Cube (Intel G860),2017,0.5,50000,1536,2,2,2,0,0,0,0
Simplified Hangul,classical,1,0,1.04,63.01,17,17,Ricardo Oliveira [UFPR],Cube (Intel G860),2013,1,50000,1536,36,73,46,22,4,1,0
Simplify the Railroad System,classical,0,0,0.92,37.09,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,1,50000,1536,46,151,56,62,16,6,11
Single substitutions,classical,2,0,0.92,25.98,17,17,Paul Redman,Cube (Intel G860),2016,0.2,50000,1536,46,204,53,108,8,9,26
Sinha and Eggs,classical,6,1,0.35,45.99,6,12,ViKku,Cube (Intel G860),2016,0.1,50000,1536,189,548,252,130,19,11,136
Sir and the Guitar,classical,2,0,0.73,46.24,5,1,Aradhya,Cube (Intel G860),2013,1,50000,1536,68,173,80,49,12,14,18
Sir and The ICC Ratings,classical,0,0,1.36,24.04,0,0,Aaquib Javed,Cube (Intel G860),2013,1.129,50000,1536,18,183,44,39,11,11,77
SIR CHIRAG AND MAGIC NUMBERS,classical,0,0,0.55,53.33,0,0,pika_pika,Cube (Intel G860),2014,2,50000,1536,105,283,150,54,15,12,45
Sister cities,classical,0,0,1.08,51.81,0,0,Raziman T V,Cube (Intel G860),2011,0.607,50000,1536,33,83,43,22,1,5,11
Ski slopes,classical,0,0,1.21,24.41,0,0,Raziman T V,Cube (Intel G860),2011,0.564,50000,1536,25,126,30,61,5,5,25
Ski Valley,classical,0,0,0.53,18.1,0,0,Minilek,Cube (Intel G860),2007,3.817,50000,1536,109,823,149,277,54,218,124
Skiers,classical,0,0,1.7,26.92,0,0,Trần Hải Đăng,Cube (Intel G860),2010,0.31,50000,1536,6,26,7,12,1,2,4
Sky Code,classical,2,0,0.28,27.45,26,34,~!(*(@*!@^&,Cube (Intel G860),2009,0.136,50000,1536,240,1337,367,470,55,79,364
Sky Lift,classical,0,0,0.56,24.2,34,17,gustav,Cube (Intel G860),2011,1.145,50000,1536,102,653,158,251,35,54,155
Skyline,classical,4,0,0.12,35.6,21,30,Iqram Mahmud,Cube (Intel G860),2010,0.234,50000,1536,627,2219,790,724,148,171,378
Skyscraper Floors,classical,2,0,0.28,13.61,17,17,adrian,Cube (Intel G860),2004,13,50000,1536,243,2902,395,998,217,486,806
SkyScrapers,classical,0,0,0.26,41.08,0,0,Robert Rychcicki,Cube (Intel G860),2008,1.16,50000,1536,264,3004,1234,583,155,263,769
Slalom,classical,0,0,1.21,32.47,0,0,David García Soriano,Cube (Intel G860),2011,2.488,50000,1536,25,77,25,28,14,1,9
Slasticar,classical,0,0,1.54,39.29,0,0,Tomislav Babic,Cube (Intel G860),2013,3,50000,1536,11,28,11,9,1,0,7
Sleepwalker,classical,0,0,0.65,29.1,0,0,Piotr Łowiec,Cube (Intel G860),2004,7,50000,1536,82,323,94,129,26,60,14
Slick,classical,17,0,0.09,42.21,7,10,Hector Navarro,Cube (Intel G860),2013,1,50000,1536,865,2554,1078,957,107,337,59
Slikar,classical,0,0,0.37,53.29,0,0,Race with time,Cube (Intel G860),2009,0.325,50000,1536,176,441,235,125,15,39,27
Slikar,classical,2,0,0.41,34.1,26,17,Erik Lončarek,Cube (Intel G860),2012,0.1,50000,1536,156,610,208,240,28,42,92
Slink,classical,0,0,1.48,51.85,1,1,Nikola P Borisov,Cube (Intel G860),2008,0.756,50000,1536,13,27,14,6,3,2,2
SLIS,classical,1,0,1.78,14.71,34,17,Sandeep Kumar Singh,Cube (Intel G860),2017,1,50000,1536,4,34,5,22,2,2,3
Slow Growing Bacteria,classical,1,0,0.67,11.31,17,34,Prof_Utonium_,Cube (Intel G860),2010,0.175,50000,1536,78,1096,124,543,69,86,273
Small factorials,classical,79,7,0,30.2,14,9,adrian,Cube (Intel G860),2004,1,2000,1536,26139,105063,31729,46334,17053,7280,2589
Smallest Inverse Euler Totient Function,classical,1,0,0.83,25.63,34,34,Tjandra Satria Gunawan,Cube (Intel G860),2012,20,50000,1536,55,827,212,273,42,205,93
Smallest Inverse Sum of Divisors,classical,0,0,1.23,28.9,0,0,Tjandra Satria Gunawan,Cube (Intel G860),2012,10,50000,1536,24,481,139,112,21,73,136
Smallest Number,classical,27,1,0.13,26.76,13,13,[Lakshman],Cube (Intel G860),2015,1,50000,1536,568,2806,751,1275,142,152,480
Smallest Number (medium),classical,4,0,0.9,28.35,30,30,Francky,Cube (Intel G860),2015,0.5,50000,1536,48,695,197,144,40,46,268
Smart Network Administrator,classical,3,0,0.21,25.29,24,30,Tomasz Niedzwiecki,Cube (Intel G860),2005,4.072,50000,1536,341,2289,579,548,101,192,864
SMILEY 1807,classical,9,2,0.24,36.54,17,17,Amitayush Thakur,Cube (Intel G860),2015,1,50000,1536,299,1018,372,336,54,178,78
Smoking gun,classical,0,0,1.03,28.7,0,0,Jeroen Bransen,Cube (Intel G860),2011,0.652,50000,1536,37,222,63,136,10,12,1
Snail family problems,classical,1,0,0.88,25.4,34,17,gustav,Cube (Intel G860),2011,0.335,50000,1536,50,311,79,85,15,18,114
Snakes and Ladders,classical,1,0,0.68,22.64,26,9,abdelkarim,Cube (Intel G860),2012,1,50000,1536,77,424,96,218,37,50,23
Snakes and Ladders Again,classical,0,0,0.7,13.33,0,0,abdelkarim,Cube (Intel G860),2012,0.409,50000,1536,74,780,104,402,37,61,176
Snaky Numbers,classical,0,0,0.71,40.48,0,0,Anil Kishore,Cube (Intel G860),2011,0.276,50000,1536,71,331,134,107,8,3,79
Snooker,classical,0,0,0.18,50.68,0,0,Swarnaprakash,Cube (Intel G860),2009,1.97,50000,1536,404,956,484,283,60,39,90
Snow White and the N dwarfs,classical,16,0,0.19,18.53,17,27,Luka Kalinovcic,Cube (Intel G860),2009,0.517,50000,1536,391,3583,664,794,156,472,1488
Snowball Game,classical,2,0,1.01,27.52,17,26,Hayk Saribekyan,Cube (Intel G860),2010,0.1,50000,1536,38,258,71,121,10,37,19
Snowflakes,classical,0,0,0.16,25.27,0,0,AnhDQ,Cube (Intel G860),2009,0.231,50000,1536,461,2517,636,950,197,117,615
Soccer Bets,classical,3,1,0.05,51.92,5,1,Adrian Kuegel,Cube (Intel G860),2010,0.272,50000,1536,1486,3392,1761,1070,230,268,58
Soccer Ceremony,classical,0,0,1.54,45.71,0,0,Paulo Costa,Cube (Intel G860),2012,10.16,50000,1536,11,35,16,10,0,4,5
Soccer Challenge,classical,0,0,1.19,42.86,0,0,Paulo Costa,Cube (Intel G860),2012,24.89,50000,1536,26,77,33,6,4,27,7
Soccer Choreography,classical,0,0,1.82,2.99,0,0,Simon,Cube (Intel G860),2006,8,50000,1536,3,334,10,103,44,74,103
Soccer Teams,classical,1,0,0.46,26.04,17,26,Varun Jalan,Cube (Intel G860),2010,0.438,50000,1536,134,1079,281,552,46,55,145
Social Network Community,classical,8,2,0.42,50.55,10,15,Prateek Agarwal,Cube (Intel G860),2015,0.333,50000,1536,149,362,183,102,18,3,56
SOLDIERS,classical,4,1,0.13,27.54,1,1,cegprakash,Cube (Intel G860),2012,0.388,50000,1536,559,2317,638,1138,196,315,20
Soldiers on Parade,classical,0,0,0.51,27.72,0,0,adrian,Cube (Intel G860),2004,9,50000,1536,116,549,152,257,32,78,30
Solitaire,classical,2,0,0.22,25.64,34,26,adrian,Cube (Intel G860),2004,0.896,50000,1536,318,2133,547,662,110,216,598
Some Sums,classical,0,0,1.6,25,0,0,Mitch Schwartz,Cube (Intel G860),2013,20,50000,1536,9,64,16,20,4,7,17
"Sometimes, a penalty is good!",classical,4,0,0.07,28.78,4,4,Omar ElAzazy,Cube (Intel G860),2010,2.633,50000,1536,1108,4475,1288,1912,240,212,822
Song Contest,classical,0,0,1.63,12.33,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,1,50000,1536,8,73,9,57,2,5,0
Sort fractions,classical,4,0,0.12,32.86,9,17,Lê Đôn Khuê,Cube (Intel G860),2005,2.5,10000,1536,640,3871,1272,557,430,1055,556
Sort Machine,classical,3,0,0.68,52.9,1,12,imranziad,Cube (Intel G860),2016,1,50000,1536,76,154,82,59,10,2,0
Sorted bit squence,classical,0,0,0.26,45.46,0,0,Lê Đôn Khuê,Cube (Intel G860),2006,5.064,50000,1536,272,1047,476,276,111,70,113
Sorting Bank Accounts,classical,32,7,0.02,40.48,9,6,mima,Cube (Intel G860),2004,7,50000,1536,4902,26500,10728,5917,4655,3594,1597
Sorting is easy,classical,0,0,0.52,25.41,0,0,Adrian Kuegel,Cube (Intel G860),2004,1,500,1536,113,545,139,78,0,16,311
Sorting is not easy,classical,4,0,0.16,39.36,12,34,Nguyen Minh Hieu,Cube (Intel G860),2005,0.365,10000,1536,473,1687,664,470,138,99,313
Sorting Machine,classical,0,0,1.82,50,0,0,Paulo Costa,Cube (Intel G860),2012,0.93,50000,1536,3,6,3,1,0,1,1
Sound,classical,3,0,0.34,29.62,21,17,Race with time,Cube (Intel G860),2010,0.272,50000,1536,197,915,271,299,51,90,204
Space Bridges,classical,0,0,1.25,38.46,0,0,Faiyaz,Cube (Intel G860),2013,2,50000,1536,23,91,35,39,5,3,9
Space settlement,classical,0,0,0.77,43.79,0,0,Race with time,Cube (Intel G860),2009,4.489,50000,1536,63,153,67,79,7,0,0
Spaceship,classical,2,1,1.27,40.48,17,9,WhipppedCream,Cube (Intel G860),2016,3,50000,1536,22,84,34,38,9,3,0
Spam Detection,classical,0,0,1.57,16.38,0,0,VOJ problem setters ,Cube (Intel G860),2009,3,50000,1536,10,116,19,40,6,5,46
Spatial Concepts Test,classical,0,0,0.75,67.92,0,0,Marco Gallotta,Cube (Intel G860),2008,0.1,50000,1536,66,105,71,31,3,0,0
Special Graph,classical,1,0,0.73,11.01,17,34,Ikhaduri,Cube (Intel G860),2013,0.5,50000,1536,68,1090,120,411,52,201,304
Special Numbers,classical,3,0,0.11,31.31,17,9,amit karmakar,Cube (Intel G860),2011,0.3,50000,1536,682,2536,794,1246,158,148,188
Special Numbers (Reverse and Add),classical,0,0,1.33,13.38,17,34,Min_25,Cube (Intel G860),2014,3,10240,1536,19,157,21,98,14,7,17
Special Set,classical,4,0,0.62,25.38,8,27,nitish rao,Cube (Intel G860),2014,1,50000,1536,89,729,185,196,22,100,125
Special String,classical,6,1,0.09,38.06,6,17,amit karmakar,Cube (Intel G860),2011,0.281,50000,1536,877,2667,1015,1355,176,57,63
Spelling Lists,classical,0,0,0.47,33.91,0,0,Paul Draper,Cube (Intel G860),2009,0.194,50000,1536,130,637,216,202,41,52,126
