name,type,thumbs_up,thumbs_down,score,ac_percent,imple_diff,concept_diff,author,cluster,year,time_limit,source_limit,mem_limit,user_ac,total_sub,total_ac,total_wa,ct_error,rt_error,total_tle
How to multiply,2,0,0,0,25,0,0,Najmuzzaman,Cube (Intel G860),2015,1,50000,1536,3,20,5,8,7,0,0
How to pack containers,1,0,0,0.6,40.54,0,0,Michał Czuczman,Cube (Intel G860),2004,5,50000,1536,93,296,120,110,17,33,16
Howard The Saviour,2,0,0,0,36.79,0,0,CSI,Cube (Intel G860),2013,1,50000,1536,37,104,37,56,6,4,1
HQNP Incomputable,1,4,0,0.98,34.15,1,9,XeRoN!X,Cube (Intel G860),2011,1,50000,1536,41,284,97,152,14,12,7
HTML Formatting,1,0,0,1.25,17.61,0,0,BYU Admin,Cube (Intel G860),2013,2.5,50000,1536,23,159,28,110,9,5,7
Hubulullu,1,51,14,0.01,58.61,2,14,Matthew Reeder,Cube (Intel G860),2006,1.787,30000,1536,6097,11293,6619,3320,827,373,143
Huffman´s Greed,1,0,0,0.67,48.63,0,0,Wanderley Guimarăes,Cube (Intel G860),2007,0.649,50000,1536,79,183,89,26,13,13,42
HUGE GCD,1,6,0,0.21,38.83,5,13,BLANKRK,Cube (Intel G860),2014,1,50000,1536,342,1141,443,474,56,115,49
Huge Knap Sack,1,1,0,0.45,26.7,17,17,Prasanna,Cube (Intel G860),2006,0.266,50000,1536,135,794,212,261,41,138,141
Huge Pascal triangle,1,0,0,1.48,34.69,1,34,Francky,Cube (Intel G860),2014,0.3,50000,1536,13,49,17,22,1,2,7
Hugo s homework,1,6,2,0.28,66.75,6,6,Fidel Schaposnik,Cube (Intel G860),2015,1,50000,1536,246,403,269,52,29,22,30
Humans Life Code,1,0,0,1.74,76.47,0,0,Mostafa 36a2,Cube (Intel G860),2013,0.1,50000,1536,5,17,13,1,0,0,3
Hunter x Hunter,1,1,0,0.77,16.34,1,17,Rocker3011,Cube (Intel G860),2013,0.1,50000,1536,63,716,117,369,18,81,122
Hyperactive Girl,1,0,0,0.58,40.91,34,17,~!(*(@*!@^&,Cube (Intel G860),2010,0.157,50000,1536,96,285,117,77,20,26,45
HYPERCUBES,1,0,0,0.65,43.15,1,26,Bhavik,Cube (Intel G860),2014,0.5,50000,1536,83,248,107,100,20,15,4
Hypertubes,1,2,0,1.43,48.44,17,17,Gabriel Menacho,Cube (Intel G860),2014,1,50000,1536,15,64,31,2,4,0,27
I AM VERY BUSY,1,67,1,0.02,47.78,8,11,cegprakash,Cube (Intel G860),2012,0.324,50000,1536,3529,9299,4443,1599,860,730,1660
I Conduit,1,1,0,0.41,16.71,17,17,Adrian Kuegel,Cube (Intel G860),2005,0.47,50000,1536,154,1195,199,606,95,144,149
I Hate Parenthesis,1,0,0,0.66,26.63,17,1,leandro,Cube (Intel G860),2012,1,50000,1536,81,353,94,141,45,57,16
I Ken Bit Yu,1,3,0,0.66,32.11,9,17,Andy,Cube (Intel G860),2014,0.5,50000,1536,80,383,123,181,9,7,63
I LOVE Kd-TREES,1,0,0,0.85,58.02,17,23,BerSub,Cube (Intel G860),2016,0.4,50000,1536,53,293,170,39,24,15,45
I Love Kd-Trees II,1,1,0,0.86,50.97,17,17,BerSub,Cube (Intel G860),2016,0.4,50000,1536,52,206,105,50,14,12,25
I LOVE Kd-TREES III,1,2,0,1.29,31.84,34,34,BerSub,Cube (Intel G860),2016,0.4,50000,1536,21,201,64,28,9,60,40
I Love Strings,1,2,0,0.91,19.62,26,26,Rajesh Kumar,Cube (Intel G860),2014,2,50000,1536,47,316,62,129,21,16,88
I Robot,2,0,0,0,27.21,0,0,Sharaf,Cube (Intel G860),2013,1,50000,1536,35,147,40,65,36,4,2
I Speak Whales,1,0,0,0.38,42.32,0,0,Ahmed Aly,Cube (Intel G860),2009,0.461,50000,1536,168,474,200,85,29,33,127
I-Keyboard,1,4,0,0.1,37.32,26,23,adrian,Cube (Intel G860),2004,5,50000,1536,722,2578,962,680,286,210,440
I2C,1,0,0,1.18,23.24,0,0,Diego Satoba,Cube (Intel G860),2011,0.666,50000,1536,27,141,32,51,13,25,20
Icerink,1,0,0,1.7,11.59,0,0,Piotr Łowiec,Cube (Intel G860),2004,0.924,50000,1536,6,69,8,33,6,11,11
ICPC Scoreboard,1,1,0,0.42,30.79,17,17,Camilo Andrés Varela León,Cube (Intel G860),2007,4.929,50000,1536,150,655,201,335,48,36,35
Identity crisis,1,2,0,0.33,26.61,17,17,Konrad Krystecki,Cube (Intel G860),2014,1,50000,1536,200,1007,268,469,73,79,118
Identity crisis(Medium),2,1,0,0,16.55,17,17,[Lakshman],Cube (Intel G860),2014,1,50000,1536,7,145,24,30,9,3,76
If Chain,1,0,0,1.74,23.81,0,0,Hodobox,Cube (Intel G860),2017,1,50000,1536,5,21,5,7,3,6,0
Ignore the bounds,1,0,0,1.74,9.6,0,0,david_8k,Cube (Intel G860),2012,0.1,50000,1536,5,125,12,88,2,4,19
Ignore the Garbage,1,1,0,0.19,43.39,1,17,Roman Sol,Cube (Intel G860),2005,3,30000,1536,374,1398,606,216,91,106,376
III Powers,1,3,2,0.71,66.44,17,21,Vamos,Cube (Intel G860),2013,1,50000,1536,72,149,99,36,6,5,3
IIITM Student,1,3,0,0.91,41.85,14,14,ViKku,Cube (Intel G860),2016,1,50000,1536,47,184,77,59,18,11,19
Ikri Bikri,2,0,0,0,45.76,0,0,Rofi,Cube (Intel G860),2016,0.5,50000,1536,23,59,27,18,5,8,1
Illegal Lol Moments,2,0,0,0,54.55,0,0,dce coders,Cube (Intel G860),2015,1,50000,1536,10,22,12,3,1,6,0
Illumination,1,0,0,1.78,2.33,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,0.5,50000,1536,4,300,7,109,24,134,26
Image Perimeters,1,1,0,0.23,64.61,17,17,Wanderley Guimarăes,Cube (Intel G860),2006,0.1,50000,1536,306,503,325,95,56,20,6
Image Projections,1,0,0,0.58,33.8,0,0,Minilek,Cube (Intel G860),2007,4.623,50000,1536,98,355,120,121,14,65,35
Imitation,1,0,0,1.31,38.46,0,0,Fudan University Problem Setters,Cube (Intel G860),2011,1,50000,1536,20,65,25,27,2,1,10
Imperial Units,1,2,0,0.17,50.69,1,1,Pablo Ariel Heiber,Cube (Intel G860),2010,0.307,50000,1536,423,1012,513,327,33,50,88
Imperialism,1,1,0,0.45,38.16,17,17,Pablo Ariel Heiber,Cube (Intel G860),2011,0.6,50000,1536,136,476,181,149,15,71,57
Impossible Boss,1,7,0,0.44,20.61,17,20,dce coders,Cube (Intel G860),2013,2,50000,1536,139,1014,209,488,40,50,223
In case of failure,1,1,0,1.27,23.57,34,34,gawry,Cube (Intel G860),2014,5,50000,1536,22,140,33,27,12,14,54
In Danger,1,35,4,0.02,52.56,8,13,Wanderley Guimarăes,Cube (Intel G860),2007,0.75,50000,1536,3550,7635,4013,1521,451,784,859
In Debt,2,0,0,0,68.59,1,1,Fidel Schaposnik,Cube (Intel G860),2012,1,50000,1536,258,519,356,83,50,15,15
In Love with Loops,2,0,0,0,72.86,0,0,Shafaet,Cube (Intel G860),2013,1,50000,1536,54,269,196,58,6,4,5
Increasing numbers,1,7,1,0.62,25.11,9,15,Buttman,Cube (Intel G860),2016,0.1,50000,1536,89,470,118,231,31,25,65
Increasing Powers of K,1,0,0,0.25,26.26,34,42,Angel Paredes,Cube (Intel G860),2010,4.333,50000,1536,281,2106,553,280,196,306,750
Increasing Shortest Path,1,1,0,1.45,23.08,0,0,Tensor,Cube (Intel G860),2014,60,50000,1536,14,78,18,28,3,11,18
Increasing Subsequences,1,0,0,0.45,34.3,0,0,Ivan Metelsky,Cube (Intel G860),2005,5.314,50000,1536,138,512,177,159,40,32,104
Increasing Subsequences,1,22,1,0.05,29.51,13,19,Neal Wu,Cube (Intel G860),2008,0.143,50000,1536,1546,9058,2673,3622,363,349,2042
Incrementing The Integer,1,0,0,0.94,25.89,0,0,Ajay Somani,Cube (Intel G860),2008,0.814,50000,1536,44,224,58,41,22,25,78
Index Generation,1,0,0,1.03,55.84,0,0,Wanderley Guimarăes,Cube (Intel G860),2006,0.142,50000,1536,37,77,43,17,14,1,2
India has a Plan 400 pts,2,0,0,0,22.5,0,0,Ankit Kumar Vats ,Cube (Intel G860),2013,1,50000,1536,9,37,9,14,2,11,1
India in Box,1,0,0,1.38,12.56,0,0,Mateus Dantas [ UFCG ],Cube (Intel G860),2013,1,50000,1536,17,199,25,69,3,33,69
Indiana Jones and the lost Soccer Cup,1,3,0,0.23,29.26,1,12,Adrian Kuegel,Cube (Intel G860),2011,1.666,50000,1536,301,1627,476,871,52,129,94
Indicator of progression,1,1,0,0.24,24.64,17,17,Pablo Ariel Heiber,Cube (Intel G860),2010,0.529,50000,1536,288,1404,346,954,67,11,24
Indomie,1,1,0,0.58,46.04,34,17,Ali Arous,Cube (Intel G860),2011,0.903,50000,1536,97,278,128,97,19,10,24
Induced favoritism,1,1,0,1.18,26.03,17,34,Fidel Schaposnik,Cube (Intel G860),2015,8,50000,1536,27,144,38,32,5,31,38
Infinite Sequence,1,1,0,0.47,30.16,1,34,Surya Kiran,Cube (Intel G860),2014,1,50000,1536,131,547,165,240,39,59,40
Ingenious Metro,1,0,0,0.8,66.42,0,0,~!(*(@*!@^&,Cube (Intel G860),2010,0.14,50000,1536,59,134,89,13,7,4,21
Ingredients,1,4,0,0.48,34.27,17,23,darkshadows,Cube (Intel G860),2014,1,50000,1536,126,429,147,234,22,18,8
Innovative Combination,2,2,0,0,53.31,9,9,Venezuelan Programming League,Cube (Intel G860),2012,0.152,50000,1536,87,257,137,44,18,7,51
Inquire,1,13,4,0.2,62.63,5,2,Ricardo Oliveira [UFPR],Cube (Intel G860),2016,0.5,50000,1536,350,653,409,64,43,23,110
Insect invasion,1,0,0,1.74,9.52,0,0,Fidel Schaposnik,Cube (Intel G860),2016,2,50000,1536,5,63,6,17,4,6,30
Insert and Range Search,2,0,0,0,91.67,0,0,devu,Cube (Intel G860),2015,20,50000,1536,2,12,11,1,0,0,0
Insert and Search,2,0,0,0,49.09,0,0,devu,Cube (Intel G860),2015,20,50000,1536,8,55,27,9,8,11,0
Insert and Window Query,2,0,0,0,38.46,0,0,devu,Cube (Intel G860),2015,20,50000,1536,2,26,10,8,1,7,0
Insertion Sort,1,11,3,0.03,30.24,16,11,Varun Jalan,Cube (Intel G860),2011,3,50000,1536,2254,10956,3313,2493,1135,1066,2933
Inside or outside?,2,0,0,0,51.9,0,0,BerSub,Cube (Intel G860),2016,1,50000,1536,29,79,41,33,4,1,0
Instruction Decoder,1,1,0,0.12,50.46,17,17,Prasanna,Cube (Intel G860),2007,0.476,50000,1536,642,1849,933,402,92,171,249
Integer Concatenation,2,0,0,0,53.85,0,0,Mahesh Chandra Sharma,Cube (Intel G860),2011,0.654,50000,1536,3,13,7,4,0,0,2
Integer Factorization (15 digits),1,19,3,0.05,30.38,11,9,Duc,Cube (Intel G860),2009,1.138,50000,1536,1671,11936,3626,2403,1074,1002,3822
Integer Factorization (20 digits),1,2,0,0.21,63.43,0,0,Duc,Cube (Intel G860),2009,3.065,50000,1536,335,11569,7338,1447,498,497,1773
Integer Factorization (29 digits),1,0,0,1.19,14.79,0,0,Duc,Cube (Intel G860),2009,2.014,50000,1536,26,2035,301,170,109,174,1277
Integer Factorization With A Twist,2,0,0,0,16.5,0,0,Better late than never !!!,Cube (Intel G860),2012,0.122,50000,1536,7,103,17,9,12,13,52
Integer palindrome,2,0,0,0,58.51,0,0,mohamed gamal,Cube (Intel G860),2012,2,50000,1536,47,94,55,17,17,0,5
Integral Maximization,1,0,0,0.2,37.86,0,0,Pablo Ariel Heiber,Cube (Intel G860),2010,0.393,50000,1536,353,1236,468,399,141,90,138
Interesting determinant,2,0,0,0,46.31,0,0,Spooky,Cube (Intel G860),2009,0.121,50000,1536,47,203,94,57,10,11,31
Interesting Game,1,0,0,0.91,53.77,0,0,Aayush Agarwal,Cube (Intel G860),2014,1,50000,1536,47,212,114,44,17,7,25
Interesting Game with Polygons,1,0,0,1.29,29.49,0,0,kojak_,Cube (Intel G860),2014,1,50000,1536,21,78,23,46,4,4,0
Interesting number,1,11,0,0.13,21.96,21,23,Roman Sol,Cube (Intel G860),2005,7,4096,1536,558,3775,829,417,339,374,1811
Interesting Numbers,1,4,0,0.35,25.1,13,5,Aayush Agarwal,Cube (Intel G860),2014,1,50000,1536,187,1219,306,642,123,61,79
Interesting or Not,2,0,0,0,28.57,0,0,785227,Cube (Intel G860),2014,0.1,50000,1536,17,70,20,47,2,0,1
Interesting queries,1,0,0,1.23,34.59,0,0,Aayush Agarwal,Cube (Intel G860),2014,1,50000,1536,24,159,55,47,8,13,35
Interesting Selection,1,2,0,0.57,41.38,17,17,Aayush Agarwal,Cube (Intel G860),2014,1,50000,1536,100,319,132,126,45,8,4
Interesting Subset,1,3,0,0.84,45.54,12,17,Raihat Zaman Neloy,Cube (Intel G860),2014,3,50000,1536,54,303,138,130,11,15,7
Intergalactic Highways,1,0,0,0.9,27.01,0,0,Venezuelan Programming League,Cube (Intel G860),2012,4.528,50000,1536,48,385,104,190,11,52,28
Intergalactic Map,1,4,2,0.17,25.43,17,26,Kashyap KBR,Cube (Intel G860),2006,0.491,50000,1536,441,3967,1009,1458,233,833,424
Interleaved Periodic String,2,0,0,0,57.97,0,0,Pritam Bhattacharya,Cube (Intel G860),2010,0.1,1000,1536,39,69,40,21,3,2,3
Internally Stable Sets,2,0,0,0,18.08,0,0,Roman Sol,Cube (Intel G860),2004,21,50000,1536,84,1040,188,269,103,148,332
Internet is Faulty,1,0,0,0.81,39.88,0,0,Fudan University Problem Setters,Cube (Intel G860),2007,2,50000,1536,58,163,65,36,18,9,35
Internet Service Providers ,2,0,0,0,29.21,0,0,~!(*(@*!@^&,Cube (Intel G860),2009,0.1,50000,1536,40,178,52,105,6,13,2
Intersecting Circles,2,0,0,0,33.78,1,1,.:: Pratik ::.,Cube (Intel G860),2011,1.754,50000,1536,80,299,101,148,23,21,6
Intersection,2,1,0,0,19.41,17,17,Mahesh Chandra Sharma,Cube (Intel G860),2011,3,50000,1536,100,809,157,565,62,23,2
Intersection Points Between Line Segments,2,0,0,0,5.04,0,0,Omar ElAzazy,Cube (Intel G860),2016,1,100000,1536,6,139,7,82,28,22,0
Intersection Query,1,0,0,1.63,11.34,0,0,What Does The Fox Say?,Cube (Intel G860),2015,5,50000,1536,8,97,11,40,7,9,30
Interval Challenge,1,1,0,0.51,16.16,17,17,Hemant Verma,Cube (Intel G860),2009,0.426,50000,1536,115,1324,214,329,67,115,599
Intervals,1,2,0,0.23,28.98,17,17,adrian,Cube (Intel G860),2004,1.604,50000,1536,304,1493,432,542,106,149,264
Interview Time,2,0,0,0,30,0,0,dce coders,Cube (Intel G860),2013,0.1,50000,1536,2,10,3,4,0,0,3
Invading aliens,1,0,0,1.51,20.24,0,0,Fidel Schaposnik,Cube (Intel G860),2015,2,50000,1536,12,84,17,32,2,5,28
Inventing Test Data,1,2,0,0.32,34.13,13,30,Fudan University Problem Setters,Cube (Intel G860),2008,0.5,50000,1536,210,878,299,385,36,59,96
Inverse of Recurrence Problem With a Square Root,1,0,0,0.94,51.39,17,34,Tjandra Satria Gunawan,Cube (Intel G860),2013,13,50000,1536,44,397,204,45,22,37,89
Inversion Count,1,231,5,0.01,31.05,15,17,Paranoid Android,Cube (Intel G860),2010,3.599,50000,1536,8144,38373,11914,11337,2872,4890,7319
Inversion Play,2,0,0,0,33.33,0,0,dce coders,Cube (Intel G860),2015,1,50000,1536,1,3,1,1,0,1,0
Inversion Sort,1,1,0,1.01,16.78,34,34,Pablo Ariel Heiber,Cube (Intel G860),2010,89.26,50000,1536,38,429,72,112,23,80,142
Inversions,2,0,0,0,55.56,0,0,Spooky,Cube (Intel G860),2009,0.537,50000,1536,51,171,95,10,19,13,34
Investment Money,1,5,0,0.19,25.99,1,9,~!(*(@*!@^&,Cube (Intel G860),2009,0.111,50000,1536,377,2151,559,338,79,570,604
Invisible point,1,12,0,0.06,40.76,2,19,Spooky,Cube (Intel G860),2010,0.988,50000,1536,1357,3820,1557,1933,234,36,56
Invitation Cards,1,15,0,0.09,40.01,16,17,adrian,Cube (Intel G860),2004,0.559,50000,1536,859,2824,1131,356,295,427,609
INVITATION FOR TECHOFES,2,1,0,0,42.19,17,9,cegprakash,Cube (Intel G860),2012,2,50000,1536,89,256,108,115,18,12,3
IOI2009 Mecho,1,0,0,0.46,21.21,0,0,Phan Công Minh,Cube (Intel G860),2010,1.051,50000,1536,133,1094,232,569,93,56,142
IOICamp Sequence,1,1,0,0.23,12.7,1,17,Nghia Nguyen Hoang,Cube (Intel G860),2007,0.1,50000,1536,301,3647,463,1220,217,111,1635
Ipad Testing,1,0,0,1.14,33.91,0,0,XeRoN!X,Cube (Intel G860),2012,0.227,100,1536,29,115,39,25,14,34,2
IPL - CRICKET TOURNAMENT,1,0,0,0.73,25.89,0,0,cegprakash,Cube (Intel G860),2012,3.412,50000,1536,69,472,122,265,19,18,48
IQ Team,1,0,0,1.18,43.21,0,0,Krzysztof Lewko,Cube (Intel G860),2011,0.1,50000,1536,27,81,35,32,0,2,11
Irreducible polynomials over GF2,1,0,0,0.82,19.21,0,0,Robert Gerbicz,Cube (Intel G860),2009,0.1,4096,1536,56,453,87,106,39,53,168
Is it a tree,1,145,5,0.01,32.97,11,11,Thanh-Vy Hua,Cube (Intel G860),2007,0.166,50000,1536,8793,37601,12396,14626,3116,3988,3435
Isabella Message,1,0,0,0.81,32.17,17,17,Bin Jin,Cube (Intel G860),2011,0.382,50000,1536,58,258,83,123,17,24,11
Ishant can not Code,2,1,0,0,60.61,1,1,Ankit Kumar Vats ,Cube (Intel G860),2014,2,50000,1536,19,32,19,11,2,0,0
Ishika and Kashish,2,0,0,0,40,0,0,Aradhya,Cube (Intel G860),2012,0.124,33333,1536,1,5,2,1,0,0,2
Island Explorer,1,0,0,1.1,16.34,0,0,Fudan University Problem Setters,Cube (Intel G860),2009,5,50000,1536,32,257,42,138,7,37,33
Island Hopping,1,0,0,0.43,23.66,0,0,Fudan University Problem Setters,Cube (Intel G860),2008,0.5,50000,1536,145,803,190,449,74,43,47
Island Under Attack!,2,1,0,0,8.41,17,17,hanstan,Cube (Intel G860),2016,1,50000,1536,7,107,9,79,4,9,6
Islands,1,0,0,0.88,44.63,0,0,Paranoid Android,Cube (Intel G860),2010,0.1,50000,1536,50,121,54,56,1,5,5
Islands and Hotel Chains,1,1,0,0.99,12.25,0,0,Ivan Katanic,Cube (Intel G860),2010,0.566,50000,1536,40,457,56,202,24,82,93
ISOMORPH,1,0,0,1.19,47.83,0,0,Saketh BSV,Cube (Intel G860),2015,1,50000,1536,26,161,77,56,7,7,12
ISRANK,1,0,0,1.38,27.08,0,0,smit hinsu,Cube (Intel G860),2013,3,50000,1536,17,144,39,47,4,21,33
It is all about five,2,0,0,0,30.31,0,0,Sharaf,Cube (Intel G860),2011,0.162,50000,1536,158,584,177,239,98,44,18
It is Super Effective,2,0,0,0,49.44,0,0,Ricardo Oliveira [UFPR],Cube (Intel G860),2012,0.185,50000,1536,31,90,45,38,5,1,1
Iterated Bitcount Function,1,1,0,1.08,15.95,34,17,Varun Jalan,Cube (Intel G860),2010,0.25,50000,1536,33,232,37,27,12,24,132
Its a Bit Game,2,1,0,0,27.27,0,0,Rajesh Kumar,Cube (Intel G860),2014,3,50000,1536,22,109,30,50,4,7,18
Its a Murder!,1,16,1,0.05,20.47,18,22,dce coders,Cube (Intel G860),2012,1.259,50000,1536,1527,10106,2069,3077,691,1031,3208
Ivan and his interesting game,1,0,0,0.31,33.7,0,0,VOJ problem setters ,Cube (Intel G860),2006,0.16,10000,1536,220,1000,337,440,49,34,139
IVANA,2,0,0,0,100,0,0,Ahmed Salem [mrtempo],Cube (Intel G860),2015,1,50000,1536,1,1,1,0,0,0,0
IZBORI,1,0,0,1.08,24.18,0,0,Race with time,Cube (Intel G860),2009,0.104,50000,1536,33,153,37,61,4,2,49
JACKPOT,2,0,0,0,45.98,0,0,Fabio Avellaneda,Cube (Intel G860),2009,4.736,50000,1536,214,498,229,190,41,16,20
Jailbreak,1,2,0,0.86,48.41,1,1,dce coders,Cube (Intel G860),2013,1,50000,1536,52,126,61,52,4,2,5
Jamcode 2006 (Easy),2,0,0,0,45.72,0,0,Fudan University Problem Setters,Cube (Intel G860),2007,0.1,50000,1536,123,304,139,165,0,0,0
Jamcode 2006 (Hard),2,0,0,0,51.11,0,0,Fudan University Problem Setters,Cube (Intel G860),2007,0.1,50000,1536,22,45,23,16,0,0,0
Jane and Tarzan,1,0,0,0.42,24.77,26,34,Stjepan Glavina,Cube (Intel G860),2010,0.105,50000,1536,149,1102,273,306,74,138,310
"Januarius, The Travelling Clairvoyant",1,0,0,1.74,41.67,0,0,Piotr Jagiełło,Cube (Intel G860),2017,1,50000,1536,5,12,5,4,0,0,3
Japan,1,20,0,0.06,24.49,18,22,~!(*(@*!@^&,Cube (Intel G860),2009,0.124,50000,1536,1383,8195,2008,2781,383,1021,2000
Jara’s Legacy,1,0,0,0.7,40.35,0,0,Pablo Ariel Heiber,Cube (Intel G860),2010,4.548,50000,1536,73,345,140,112,11,69,12
Jarin Loves New Task,1,0,0,1.6,23.91,17,17,Ajharul Islam Barid,Cube (Intel G860),2014,0.5,50000,1536,9,46,11,26,1,1,6
Jasiek,1,1,0,0.22,24.68,26,9,Adam Dzedzej,Cube (Intel G860),2004,0.44,50000,1536,321,1746,431,649,118,348,198
JAVA COUNTING,2,0,0,0,72.97,0,0,cegprakash,Cube (Intel G860),2012,0.194,500,1536,12,37,27,3,6,1,0
Java vs C ++,1,25,9,0.02,22.6,13,4,Camilo Andrés Varela León,Cube (Intel G860),2006,0.157,50000,1536,4620,23503,5311,12840,1568,2442,1322
Jazzy Job,1,1,0,0.82,38.02,17,17,Ajay Somani,Cube (Intel G860),2008,0.676,50000,1536,56,192,73,86,11,4,18
JEDNAKOST,1,6,0,0.17,18.85,21,21,sieunhan,Cube (Intel G860),2009,0.145,50000,1536,431,3649,688,1060,159,557,1175
Jerry and his cheese,1,0,0,1.29,43.56,0,0,Md. Imrul Hassan,Cube (Intel G860),2017,5,50000,1536,21,101,44,34,7,3,13
Jewelry and Fashion,1,0,0,1.45,15.33,0,0,adrian,Cube (Intel G860),2004,25,50000,1536,14,261,40,68,18,33,102
Ji-Tu Problem,1,0,0,1.57,12.22,0,0,Bin Jin,Cube (Intel G860),2011,0.247,50000,1536,10,90,11,64,5,4,5
Jill Rides Again,1,2,0,0.1,35,12,12,Adrian Kuegel,Cube (Intel G860),2005,0.444,50000,1536,799,3109,1088,1501,225,195,99
Jimmy´s Travel Plan,1,0,0,1.54,29.73,0,0,Fudan University Problem Setters,Cube (Intel G860),2011,1,50000,1536,11,74,22,9,9,3,31
Jinyuetuan Puzzle,1,0,0,1.08,30.92,0,0,Fudan University Problem Setters,Cube (Intel G860),2009,5,50000,1536,33,152,47,53,6,5,41
Jobs,1,1,0,0.29,34.66,1,26,Ivan Katanic,Cube (Intel G860),2012,0.187,50000,1536,233,877,304,478,67,2,23
Joey is Confused 300 points,2,0,0,0,33.33,0,0,Ankit Kumar Vats ,Cube (Intel G860),2013,1,50000,1536,16,90,30,18,10,16,16
Joey is Hungry 200 pts,2,0,0,0,53.66,0,0,Ankit Kumar Vats ,Cube (Intel G860),2013,1,50000,1536,15,41,22,11,8,0,0
Joey the President 500 points,2,0,0,0,25.86,0,0,Ankit Kumar Vats ,Cube (Intel G860),2013,1,50000,1536,11,58,15,11,8,11,13
JOGURT,2,0,0,0,11.11,0,0,Ahmed Salem [mrtempo],Cube (Intel G860),2015,1,50000,1536,1,9,1,8,0,0,0
Johnny and the Glue,1,0,0,0.58,37.28,0,0,adrian,Cube (Intel G860),2004,0.988,50000,1536,98,346,129,171,12,23,10
Johnny and the Watermelon Plantation,1,0,0,0.32,24.45,0,0,adrian,Cube (Intel G860),2005,17,50000,1536,207,2106,515,554,421,227,389
Johnny at school,1,1,0,0.78,31.09,17,17,Gareev,Cube (Intel G860),2012,10,50000,1536,61,386,120,202,8,41,15
Johnny divides by 2,2,1,0,0,55.25,1,1,Gareev,Cube (Intel G860),2012,1,50000,1536,183,476,263,153,43,12,4
Johnny Hates Climbing,1,0,0,0.59,26.16,0,0,Gareev,Cube (Intel G860),2012,1,50000,1536,94,581,152,350,30,40,9
Johnny Learns Modular exponentiation,2,2,0,0,32.97,9,17,Gareev,Cube (Intel G860),2012,1,50000,1536,268,1107,365,532,65,53,91
Johnny Listens to Music,1,0,0,0.68,39.08,0,0,Gareev,Cube (Intel G860),2012,40,50000,1536,76,412,161,100,18,69,64
Johnny plays with connect 4,1,0,0,0.94,39.64,0,0,Gareev,Cube (Intel G860),2012,1,50000,1536,44,166,67,78,3,14,4
Johnny Studies Genetics,1,0,0,1.05,42.08,0,0,Gareev,Cube (Intel G860),2012,50,50000,1536,35,180,76,70,7,19,8
Johnny The Gambler,1,2,1,0.1,20.79,9,1,Gareev,Cube (Intel G860),2012,1,50000,1536,789,5723,1190,2709,284,774,753
Johnnys Empire,1,0,0,0.15,44.52,1,1,Gareev,Cube (Intel G860),2012,1,50000,1536,490,1260,561,618,47,25,3
Johns Trip,1,0,0,1.7,36,0,0,Andres Tellez,Cube (Intel G860),2011,0.253,50000,1536,6,25,9,10,0,5,1
Johnsons Algorithm,2,1,0,0,37.37,17,17,Bartłomiej Kowalski,Cube (Intel G860),2006,1.852,50000,1536,22,99,37,27,21,12,2
Johny Hates Math,1,0,0,1.38,21.95,0,0,Amr Mesbah,Cube (Intel G860),2011,0.124,50000,1536,17,164,36,29,18,29,52
Join,1,0,0,1.54,39.34,0,0,Spooky,Cube (Intel G860),2010,0.443,50000,1536,11,61,24,18,4,11,4
Joining lines,1,3,0,1.21,37.27,6,17,Fidel Schaposnik,Cube (Intel G860),2016,1,50000,1536,25,110,41,47,7,11,4
Jollo,1,0,0,0.2,39.77,0,0,~!(*(@*!@^&,Cube (Intel G860),2010,0.187,50000,1536,368,1114,443,531,96,22,18
Jolly Kingdom,1,0,0,1.54,17.97,0,0,Tjandra Satria Gunawan,Cube (Intel G860),2015,4,50000,1536,11,128,23,29,2,9,65
Jon and Cow,2,0,0,0,31.58,0,0,Md Abdul Alim,Cube (Intel G860),2014,3,50000,1536,36,133,42,73,2,10,5
Joseph’s Problem,1,0,0,0.6,41.16,0,0,Azat Taryhchiyev,Cube (Intel G860),2012,0.14,50000,1536,93,311,128,58,13,10,99
Journey,1,0,0,1.4,38.98,0,0,acheron,Cube (Intel G860),2013,1.135,50000,1536,16,59,23,29,2,3,2
Journey of nikki,2,0,0,0,30.43,0,0,BLANKRK,Cube (Intel G860),2014,1,50000,1536,13,46,14,22,1,2,7
Journey to Mars,1,0,0,0.82,21.72,0,0,Krzysztof Lewko,Cube (Intel G860),2011,0.1,50000,1536,56,396,86,221,23,19,47
Journey to the center of the earth,2,0,0,0,43.24,0,0,Mohamed Ali,Cube (Intel G860),2014,0.18,50000,1536,12,37,16,18,0,2,1
Journey with Pigs,1,0,0,0.52,48.36,0,0,~!(*(@*!@^&,Cube (Intel G860),2009,0.158,50000,1536,113,244,118,106,11,2,7
Joy of Arbitrage,1,0,0,1.63,39.13,0,0,dce coders,Cube (Intel G860),2013,1,50000,1536,8,23,9,12,0,0,1
Joy of CompuTenis,1,0,0,1.78,30.77,0,0,Pablo Ariel Heiber,Cube (Intel G860),2011,4.602,50000,1536,4,13,4,3,1,2,3
Judging Olympia,2,0,0,0,24.59,0,0,hanaa,Cube (Intel G860),2011,0.46,50000,1536,13,61,15,35,9,0,2
